#truth,2731,n,5000,mu,1.2,alpha,0.35,zeta,1.0
seed,method,rmed,thS,thW,thN,piS,piW,piN,spearman,kendall,topk,ndcg,mse,auc,sigma_raw,cov90,jaccard,P0.05,R0.05,F0.05,rFDR0.05,nsel0.05,P0.1,R0.1,F0.1,rFDR0.1,nsel0.1,P0.15,R0.15,F0.15,rFDR0.15,nsel0.15,P0.2,R0.2,F0.2,rFDR0.2,nsel0.2,P0.3,R0.3,F0.3,rFDR0.3,nsel0.3
0,tMH,3.8083702503294687,1.8480992152867235,1.2598209771330755,0.6733349198056922,0.842218633181739,0.756403566351618,0.6453114111474244,0.5252268600810743,0.36105237047409483,0.7400145243282498,0.7588779041447747,2.373550407417647,0.7801916551720124,1.2564010569204218,0.753,0.40787120155453366,0.9046242774566474,0.11365286855482934,0.20193548387096774,0.0953757225433526,346,0.8126463700234192,0.5039941902687001,0.6221425369789332,0.1873536299765808,1708,0.7074085651766177,0.8217138707334786,0.760288929951285,0.2925914348233823,3199,0.6077803203661327,0.9644153957879448,0.7456485120718697,0.3922196796338673,4370,0.5508,1.0,0.7103430487490328,0.4492,5000
0,SGLD,4.995312078629821,0.16115251777971273,0.03052351261832093,-0.026904651815597973,0.5364002450897684,0.5066504281420442,0.49437589841265817,0.12360948571237941,0.08270982196439287,0.5958605664488017,0.6019996828703851,1.5005667740589448,0.5704135682834197,1.0989596843558316,0.7738,0.3882425546635518,0.0,0.0,0,1.0,1,0.75,0.0032679738562091504,0.006507592190889371,0.25,12,0.6521739130434783,0.027233115468409588,0.05228302544440572,0.34782608695652173,115,0.6693333333333333,0.09114015976761075,0.16043464365612017,0.33066666666666666,375,0.6214689265536724,0.35947712418300654,0.4554865424430642,0.3785310734463277,1593
0,qSGLD,1.6709158524595817,1.360340834119659,0.4097390053864036,-0.6377685297319853,0.7778629922687221,0.591374226217567,0.35685604920642877,0.7505286994291479,0.5374263652730547,0.8289760348583878,0.847442757505171,0.6956485325215234,0.8978155953519563,1.2780251992728944,0.973,0.5623456535065104,1.0,0.0032679738562091504,0.006514657980456026,0.0,9,0.9848866498740554,0.1419753086419753,0.2481751824817518,0.015113350125944584,397,0.9468488990129081,0.45279593318809,0.6126258904446081,0.05315110098709187,1317,0.8806767586821015,0.7182280319535221,0.7911999999999999,0.11932324131789848,2246,0.7177007789417137,0.9702251270878722,0.8250733364211826,0.2822992210582863,3723
0,cycSGLD,0.9991037868448867,1.074958862786444,0.9482482713791571,0.9517777266744061,0.7454953931450996,0.7207224574375045,0.7214320668715442,0.699213077696523,0.463570474094819,0.7893972403776325,0.8184389876723489,1.8258122021390255,0.8561040655832268,0.052976257392958075,0.0504,0.9762024289835859,1.0,0.00036310820624546115,0.0007259528130671507,0.0,1,1.0,0.00036310820624546115,0.0007259528130671507,0.0,1,1.0,0.00036310820624546115,0.0007259528130671507,0.0,1,1.0,0.00036310820624546115,0.0007259528130671507,0.0,1,0.5508,1.0,0.7103430487490328,0.4492,5000
0,SGHMC,2.317651937627961,0.4953169731907753,0.11549085674687594,-0.286706668104589,0.6103347880558287,0.5254964233331186,0.4340639743583508,0.42870725305229007,0.29007625525105024,0.7033405954974582,0.7189002507560031,1.0489578545427598,0.7302943472168063,1.0825753043193187,0.8978,0.4416508523171732,0.0,0.0,0,1.0,1,0.8125,0.004720406681190995,0.009386281588447653,0.1875,16,0.8888888888888888,0.05809731299927379,0.10906612133605999,0.1111111111111111,180,0.8628099173553719,0.1895424836601307,0.3108067877344448,0.1371900826446281,605,0.7468780019212296,0.5646332607116921,0.6430934656741109,0.2531219980787704,2082
0,AWSGLD,1.619546331232719,1.3573138965729195,0.42202612121250027,-0.6262155466066505,0.7759492875586883,0.5933881965381655,0.35997384016939393,0.7385688192707526,0.5268272854570915,0.8260711692084242,0.8441520079828403,0.7354734513461759,0.891787772791911,1.2635272893080887,0.9752,0.5578198295280009,1.0,0.007988380537400145,0.01585014409221902,0.0,22,0.9777777777777777,0.15976761074800291,0.2746566791510612,0.022222222222222223,450,0.9361233480176211,0.46296296296296297,0.619533527696793,0.06387665198237885,1362,0.870868223887175,0.7175018155410312,0.7867808082819032,0.12913177611282503,2269,0.7139416644367139,0.9687726942628904,0.8220613156678478,0.2860583355632861,3737
1,tMH,3.807817386455331,2.0101818771562665,1.3646802824868112,0.7905213557036694,0.8606166577500514,0.7713081394837448,0.668648238307891,0.5344104046724162,0.3653356271254251,0.743849493487699,0.7619729598696512,2.733858022844973,0.7820649275504894,1.25378947249765,0.7098,0.4140077516153087,0.9032846715328468,0.17908827785817655,0.29891304347826086,0.09671532846715329,548,0.7879207007837713,0.6183068017366136,0.6928846543685384,0.21207929921622867,2169,0.66812585499316,0.8835021707670043,0.7608661785324817,0.3318741450068399,3655,0.5814151747655584,0.9869753979739508,0.7317596566523606,0.4185848252344416,4692,0.5528,1.0,0.7120041215868109,0.4472,5000
1,SGLD,5.0533400823352626,0.14876099178798435,0.07594530523808629,-0.07283840817675674,0.5337869576192835,0.5169717775905527,0.4834059980436347,0.12957967948718715,0.0859619923984797,0.5962373371924746,0.6040900747779,1.4990924260240284,0.5741847002995322,1.0959719109535808,0.7738,0.39576512367894856,1.0,0.000361794500723589,0.0007233273056057866,0.0,1,0.7777777777777778,0.005065123010130246,0.0100647016534867,0.2222222222222222,18,0.6507936507936508,0.029667149059334298,0.05674740484429066,0.3492063492063492,126,0.6641975308641975,0.09732272069464544,0.16976964342063744,0.3358024691358025,405,0.6282689912826899,0.3650506512301013,0.46178489702517156,0.3717310087173101,1606
1,qSGLD,1.7059396146263355,1.3298473150760606,0.410772238664342,-0.7073168996452385,0.7700159620763862,0.5895785439670691,0.34427301502445273,0.7247581670383265,0.5153381076215243,0.8183791606367583,0.8370596598046836,0.7586502814915406,0.8818912467736214,1.3068256495083357,0.9718,0.5602120886916979,1.0,0.007959479015918957,0.015793251974156496,0.0,22,0.9801762114537445,0.1609985528219971,0.27656929770043504,0.019823788546255508,454,0.9248011569052784,0.46273516642547036,0.6168314444176514,0.07519884309472162,1383,0.8666077738515902,0.7098408104196816,0.7804295942720764,0.1333922261484099,2264,0.7147505422993492,0.9536903039073806,0.8171109733415994,0.28524945770065074,3688
1,cycSGLD,0.9991338978454783,1.07811513371739,0.9487305633101225,0.9460440820692864,0.7460923391094844,0.7208198131714992,0.7202758870476461,0.7178359258654369,0.4823022204440888,0.7970332850940666,0.8250026565314995,1.8195324380267837,0.868423624468958,0.05341755980707065,0.0466,0.9765232051533629,1.0,0.000361794500723589,0.0007233273056057866,0.0,1,1.0,0.000361794500723589,0.0007233273056057866,0.0,1,1.0,0.000361794500723589,0.0007233273056057866,0.0,1,1.0,0.000361794500723589,0.0007233273056057866,0.0,1,0.5528,1.0,0.7120041215868109,0.4472,5000
